pl_name,hostname,disc_year,discoverymethod,pl_orbper,sy_dist,pl_rade,pl_eqt,ra,dec
Kepler-345 b,Kepler-345,2014,Transit,7.41557859,,0.79,610.0,295.2288521,45.9710432
Kepler-137 b,Kepler-137,2014,Transit,8.4364066115,302.979,,,282.1355875,43.0391951
TOI-1231 b,TOI-1231,2021,Transit,24.245496692,27.6227,3.878568,122.22,156.74726,-52.4678724
Kepler-1275 b,Kepler-1275,2016,Transit,3.656953,1153.98,1.22,1290.0,293.5004955,44.9324455
IRAS 04125+2902 b,IRAS 04125+2902,2024,Transit,8.834978,159.244,10.73820351,854.0,63.9283394,29.166542
HATS-46 b,HATS-46,2018,Transit,4.74237090118,453.808,10.55059224,970.63,6.7026401,-56.3161021
HD 141399 d,HD 141399,2014,Radial Velocity,1069.8,37.0169,,,236.7235392,46.986288
Kepler-1248 b,Kepler-1248,2016,Transit,7.46725407,593.026,1.18,,288.0592191,51.3544564
TOI-1386 b,TOI-1386,2024,Transit,25.83839,146.858,6.05284958,676.4,334.5041029,54.3190454
HATS-43 b,HATS-43,2018,Transit,4.38885164746,362.273,13.89945234,949.68,80.5382418,-30.9708179
Kepler-1221 b,Kepler-1221,2016,Transit,12.00096042,913.65,1.61,632.0,285.8223636,45.7118423
Kepler-1815 b,Kepler-1815,2021,Transit,12.19140405,1006.63,,,300.170472,43.9849048
Kepler-774 b,Kepler-774,2016,Transit,11.08959512,917.804,,,291.0318604,38.211894
Kepler-772 b,Kepler-772,2016,Transit,12.99207337,1130.21,1.82,,291.423582,38.2165603
Kepler-772 b,Kepler-772,2016,Transit,12.99178,1130.21,2.13,857.0,291.423582,38.2165603
Kepler-1094 b,Kepler-1094,2016,Transit,,1291.01,3.059,,292.3012109,38.2669983
Kepler-1094 b,Kepler-1094,2016,Transit,78.1000231,1291.01,2.65,447.0,292.3012109,38.2669983
Kepler-1845 b,Kepler-1845,2021,Transit,11.60656196,710.724,2.21,606.0,292.9016226,38.297032
Kepler-454 b,Kepler-454,2015,Transit,10.573757029,230.869,1.842,,287.4786474,38.2290751
Kepler-1550 b,Kepler-1550,2016,Transit,,1179.01,3.005,,287.7646113,38.2947076
Kepler-1550 b,Kepler-1550,2016,Transit,225.58654797,1179.01,,,287.7646113,38.2947076
Kepler-1550 b,Kepler-1550,2016,Transit,225.585245,1179.01,,,287.7646113,38.2947076
Kepler-1550 b,Kepler-1550,2016,Transit,225.582809,1179.01,2.65,312.0,287.7646113,38.2947076
Kepler-684 b,Kepler-684,2016,Transit,6.77029913,1731.27,,,290.8704935,38.2735978
Kepler-774 b,Kepler-774,2016,Transit,11.0895723,917.804,2.49,1204.0,291.0318604,38.211894
Kepler-1845 b,Kepler-1845,2021,Transit,11.60658,710.724,2.04,588.0,292.9016226,38.297032
Kepler-1073 c,Kepler-1073,2016,Transit,4.0258196598,809.897,,,294.1527259,38.2330886
Kepler-1073 b,Kepler-1073,2016,Transit,8.67890312,809.897,,,294.1527259,38.2330886
Kepler-1504 b,Kepler-1504,2016,Transit,82.304003,2435.94,2.27,391.0,289.7119947,50.1282265
Kepler-149 c,Kepler-149,2014,Transit,55.3285813,571.034,1.943,,285.8537014,38.3840916
Kepler-149 b,Kepler-149,2014,Transit,29.1989838,571.034,4.42,,285.8537014,38.3840916
Kepler-149 b,Kepler-149,2014,Transit,29.198926,571.034,7.23,700.0,285.8537014,38.3840916
Kepler-149 d,Kepler-149,2014,Transit,160.0200597,571.034,3.54,301.0,285.8537014,38.3840916
Kepler-149 b,Kepler-149,2014,Transit,29.1989838,571.034,3.77,531.0,285.8537014,38.3840916
Kepler-149 c,Kepler-149,2014,Transit,55.3291399,571.034,1.67,436.0,285.8537014,38.3840916
Kepler-149 b,Kepler-149,2014,Transit,,571.034,4.371,,285.8537014,38.3840916
Kepler-149 d,Kepler-149,2014,Transit,160.0200597,571.034,3.54,301.0,285.8537014,38.3840916
Kepler-149 c,Kepler-149,2014,Transit,55.3285813,571.034,1.66,429.0,285.8537014,38.3840916
Kepler-770 b,Kepler-770,2016,Transit,18.92537246,930.457,13.92,1171.0,286.4904589,38.374872
Kepler-770 b,Kepler-770,2016,Transit,18.92532,930.457,2.4,598.0,286.4904589,38.374872
Kepler-770 b,Kepler-770,2016,Transit,18.92549356,930.457,,,286.4904589,38.374872
Kepler-1187 b,Kepler-1187,2016,Transit,18.8706006669,1020.53,,,286.8919996,38.3185034
Kepler-1187 b,Kepler-1187,2016,Transit,18.87061,1020.53,2.26,707.0,286.8919996,38.3185034
Kepler-383 c,Kepler-383,2014,Transit,31.2012202,,1.47,406.0,291.3426078,38.3631616
Kepler-383 b,Kepler-383,2014,Transit,12.904532,,1.32,,291.3426078,38.3631616
Kepler-383 b,Kepler-383,2014,Transit,12.90483,,1.32,543.0,291.3426078,38.3631616
Kepler-405 b,Kepler-405,2014,Transit,10.61369479,1065.08,2.051,,291.4094615,38.3400107
Kepler-405 b,Kepler-405,2014,Transit,10.6137435617,1065.08,,,291.4094615,38.3400107
Kepler-506 b,Kepler-506,2016,Transit,6.88340359,228.439,,,284.6351885,40.7198296
Kepler-506 b,Kepler-506,2016,Transit,6.8834055,228.439,2.67,1086.0,284.6351885,40.7198296
Kepler-506 b,Kepler-506,2016,Transit,6.8834055,228.439,2.684,,284.6351885,40.7198296
16 Cyg B b,16 Cyg B,1996,Radial Velocity,798.5,21.1397,,,295.4656422,50.5168243
Kepler-1401 b,Kepler-1401,2016,Transit,11.20058855,1425.43,1.7,808.0,287.4660334,40.75842
Kepler-1401 b,Kepler-1401,2016,Transit,11.20066445,1425.43,1.37,808.0,287.4660334,40.75842
Kepler-338 b,Kepler-338,2014,Transit,13.72707449,552.798,2.47,1005.0,282.9790593,40.7844188
Kepler-1310 b,Kepler-1310,2016,Transit,0.679336272,569.185,1.44,,283.9200236,40.7400419
Kepler-926 b,Kepler-926,2016,Transit,52.069002,921.361,,,289.6793396,40.7004265
Kepler-926 b,Kepler-926,2016,Transit,52.069002,921.361,2.92,524.0,289.6793396,40.7004265
Kepler-1937 b,Kepler-1937,2021,Transit,9.688599586,905.069,3.0229133,,290.6583922,40.7785383
Kepler-240 c,Kepler-240,2014,Transit,,746.927,2.195,,291.1587635,40.7502108
Kepler-240 c,Kepler-240,2014,Transit,7.95353767,746.927,,,291.1587635,40.7502108
Kepler-240 c,Kepler-240,2014,Transit,7.95355717,746.927,2.247,,291.1587635,40.7502108
Kepler-240 b,Kepler-240,2014,Transit,4.14451776,746.927,1.54,884.0,291.1587635,40.7502108
Kepler-240 b,Kepler-240,2014,Transit,4.144538,746.927,1.28,823.0,291.1587635,40.7502108
Kepler-634 b,Kepler-634,2016,Transit,5.169487,888.027,1.67,1240.0,291.19509,40.7027352
Kepler-634 b,Kepler-634,2016,Transit,5.16949729,888.027,2.06,1309.0,291.19509,40.7027352
Kepler-634 b,Kepler-634,2016,Transit,5.16950286,888.027,,,291.19509,40.7027352
Kepler-1984 b,Kepler-1984,2023,Transit,1.99285996,,0.80559999,,291.2850446,40.7300225
Kepler-1827 b,Kepler-1827,2021,Transit,3.70062174,686.461,1.48,1461.0,292.2525301,40.7927895
Kepler-679 b,Kepler-679,2016,Transit,12.3935651,922.244,2.66,677.0,296.0213374,50.5678019
Kepler-1756 b,Kepler-1756,2021,Transit,2.355788,,1.18,1039.0,294.364904,40.7208898
Kepler-1756 b,Kepler-1756,2021,Transit,2.35574505,,,,294.364904,40.7208898
Kepler-1756 b,Kepler-1756,2021,Transit,2.355746434,,1.34,1083.0,294.364904,40.7208898
Kepler-1283 b,Kepler-1283,2016,Transit,12.9462567,2921.99,,,295.4623336,40.7769335
Kepler-1283 b,Kepler-1283,2016,Transit,12.9460978,2921.99,1.29,764.0,295.4623336,40.7769335
Kepler-1283 b,Kepler-1283,2016,Transit,12.9460978,2921.99,1.29,764.0,295.4623336,40.7769335
Kepler-1283 b,Kepler-1283,2016,Transit,12.9462567,2921.99,1.13,764.0,295.4623336,40.7769335
Kepler-1125 b,Kepler-1125,2016,Transit,,2011.41,4.949,,295.4812018,40.7319316
Kepler-1125 b,Kepler-1125,2016,Transit,17.67018914,2011.41,,,295.4812018,40.7319316
Kepler-1626 b,Kepler-1626,2016,Transit,4.13962966,1368.83,1.23,1339.0,296.5004384,40.7212069
Kepler-911 b,Kepler-911,2016,Transit,20.31047472,556.168,2.41,931.0,298.5891948,40.7506921
Kepler-911 b,Kepler-911,2016,Transit,20.31047472,556.168,,,298.5891948,40.7506921
Kepler-911 b,Kepler-911,2016,Transit,,556.168,2.527,,298.5891948,40.7506921
Kepler-1309 b,Kepler-1309,2016,Transit,28.8431751,,2.66,491.0,298.7351131,40.7641262
Kepler-1309 b,Kepler-1309,2016,Transit,28.8431751,,,,298.7351131,40.7641262
Kepler-1309 b,Kepler-1309,2016,Transit,28.8432647,,2.37,,298.7351131,40.7641262
Kepler-1195 b,Kepler-1195,2016,Transit,8.496449,918.566,2.3,715.0,284.3510523,40.8529319
Kepler-1195 b,Kepler-1195,2016,Transit,,918.566,2.505,,284.3510523,40.8529319
Kepler-1362 b,Kepler-1362,2016,Transit,136.2051952,731.298,,,288.5385574,40.8771276
Kepler-1362 b,Kepler-1362,2016,Transit,136.205112,731.298,2.35,248.0,288.5385574,40.8771276
Kepler-635 b,Kepler-635,2016,Transit,23.44971004,1141.08,2.53,779.0,289.7732613,40.8007019
Kepler-1836 b,Kepler-1836,2021,Transit,5.25419589,1472.62,,,292.3150933,40.8387799
Kepler-1836 b,Kepler-1836,2021,Transit,5.25419736,1472.62,2.15,1094.0,292.3150933,40.8387799
Kepler-1640 b,Kepler-1640,2016,Transit,7.5844126,1859.78,5.49,1222.0,294.5577857,40.8504949
Kepler-250 d,Kepler-250,2014,Transit,,760.585,2.205,,289.5947633,44.1418114
Kepler-250 d,Kepler-250,2014,Transit,17.64830851,760.585,,,289.5947633,44.1418114
Kepler-250 d,Kepler-250,2014,Transit,17.64830992,760.585,2.23,573.0,289.5947633,44.1418114
Kepler-250 c,Kepler-250,2014,Transit,7.15681552,760.585,,,289.5947633,44.1418114
Kepler-250 d,Kepler-250,2014,Transit,17.64830992,760.585,2.23,573.0,289.5947633,44.1418114
Kepler-250 c,Kepler-250,2014,Transit,7.156804,760.585,2.28,,289.5947633,44.1418114
Kepler-761 b,Kepler-761,2016,Transit,10.12804789,830.707,2.24,902.0,290.503599,44.1436249
Kepler-316 b,Kepler-316,2014,Transit,,384.938,1.451,,290.825835,44.1838993
Kepler-760 b,Kepler-760,2016,Transit,8.70419416,792.336,4.02,892.0,287.5931997,44.1794278
Kepler-760 b,Kepler-760,2016,Transit,8.70419416,792.336,4.02,892.0,287.5931997,44.1794278
Kepler-760 b,Kepler-760,2016,Transit,8.70419416,792.336,3.043,,287.5931997,44.1794278
Kepler-760 b,Kepler-760,2016,Transit,8.704142,792.336,4.2,863.0,287.5931997,44.1794278
Kepler-760 c,Kepler-760,2016,Transit,2.46697439,792.336,1.519,,287.5931997,44.1794278
Kepler-760 b,Kepler-760,2016,Transit,8.70420525,792.336,2.86,748.0,287.5931997,44.1794278
Kepler-1522 b,Kepler-1522,2016,Transit,1.84789218,814.125,,,289.8432347,52.0702094
Kepler-1522 b,Kepler-1522,2016,Transit,1.8478844425,814.125,,,289.8432347,52.0702094
Kepler-1010 b,Kepler-1010,2016,Transit,,579.273,2.228,,289.1926026,44.1493165
Kepler-250 d,Kepler-250,2014,Transit,17.64830992,760.585,2.23,573.0,289.5947633,44.1418114
Kepler-250 b,Kepler-250,2014,Transit,,760.585,0.975,,289.5947633,44.1418114
Kepler-250 b,Kepler-250,2014,Transit,4.14808732,760.585,1.16,928.0,289.5947633,44.1418114
Kepler-250 c,Kepler-250,2014,Transit,7.15682722,760.585,,,289.5947633,44.1418114
Kepler-316 c,Kepler-316,2014,Transit,6.8277839,384.938,1.32,562.0,290.825835,44.1838993
Kepler-316 c,Kepler-316,2014,Transit,,384.938,1.598,,290.825835,44.1838993
Kepler-1116 b,Kepler-1116,2016,Transit,41.6977827,1008.57,2.37,489.0,291.9336573,44.1154992
Kepler-1116 b,Kepler-1116,2016,Transit,41.6977827,1008.57,2.54,,291.9336573,44.1154992
Kepler-1203 b,Kepler-1203,2016,Transit,0.588001053,317.022,0.99,1188.0,292.7734523,44.178088
Kepler-321 b,Kepler-321,2014,Transit,4.915387067,384.542,1.78,1116.0,294.4536991,44.1457626
Kepler-321 c,Kepler-321,2014,Transit,13.09390911,384.542,2.2,752.0,294.4536991,44.1457626
Kepler-321 b,Kepler-321,2014,Transit,4.915378,384.542,1.41,1021.0,294.4536991,44.1457626
Kepler-321 c,Kepler-321,2014,Transit,13.0938851,384.542,,,294.4536991,44.1457626
Kepler-321 c,Kepler-321,2014,Transit,13.0939051,384.542,2.01,,294.4536991,44.1457626
Kepler-321 c,Kepler-321,2014,Transit,13.0939051,384.542,2.24,805.0,294.4536991,44.1457626
Kepler-266 b,Kepler-266,2014,Transit,6.61834191,1370.79,2.51,990.0,294.4843821,44.1669355
Kepler-266 c,Kepler-266,2014,Transit,107.723221811,1370.79,,,294.4843821,44.1669355
Kepler-942 b,Kepler-942,2016,Transit,44.96407458,216.354,2.0,379.0,294.9550809,44.1499518
Kepler-251 c,Kepler-251,2014,Transit,16.5141282,924.625,3.08,,296.5662171,44.1058077
Kepler-251 b,Kepler-251,2014,Transit,4.79091735,924.625,1.49,,296.5662171,44.1058077
Kepler-251 c,Kepler-251,2014,Transit,,924.625,2.596,,296.5662171,44.1058077
Kepler-251 e,Kepler-251,2014,Transit,,924.625,2.52,,296.5662171,44.1058077
Kepler-251 d,Kepler-251,2014,Transit,30.133001,924.625,2.77,,296.5662171,44.1058077
Kepler-251 e,Kepler-251,2014,Transit,99.64127656,924.625,,,296.5662171,44.1058077
Kepler-251 b,Kepler-251,2014,Transit,4.790873,924.625,1.66,1153.0,296.5662171,44.1058077
Kepler-251 b,Kepler-251,2014,Transit,4.7909835139,924.625,,,296.5662171,44.1058077
Kepler-251 e,Kepler-251,2014,Transit,99.640161,924.625,2.77,,296.5662171,44.1058077
Kepler-1200 b,Kepler-1200,2016,Transit,1.118549717,588.715,1.05,1182.0,296.6034317,44.1292537
Kepler-1200 b,Kepler-1200,2016,Transit,1.118547814,588.715,,,296.6034317,44.1292537
Kepler-1038 b,Kepler-1038,2016,Transit,148.460057456,584.136,,,298.9721472,44.1323499
Kepler-1038 c,Kepler-1038,2021,Transit,7.12766417,584.136,1.21,784.0,298.9721472,44.1323499
Kepler-574 b,Kepler-574,2016,Transit,7.65880414,682.896,2.25,858.0,290.2470519,52.1491051
Kepler-574 b,Kepler-574,2016,Transit,,682.896,2.124,,290.2470519,52.1491051
Kepler-574 b,Kepler-574,2016,Transit,7.65880048,682.896,2.19,858.0,290.2470519,52.1491051
Kepler-1118 b,Kepler-1118,2016,Transit,38.6715075,888.325,2.74,,299.9656619,44.1608805
Kepler-1802 b,Kepler-1802,2021,Transit,7.72515184,636.694,1.24,557.0,300.2420869,44.1412854
Kepler-1802 c,Kepler-1802,2021,Transit,33.1364259,636.694,1.88,343.0,300.2420869,44.1412854
Kepler-1802 b,Kepler-1802,2021,Transit,7.7251,636.694,0.95,570.0,300.2420869,44.1412854
Kepler-1878 b,Kepler-1878,2021,Transit,4.44589508,1494.3,1.94,1063.0,300.7324154,44.1070231
Kepler-322 c,Kepler-322,2014,Transit,4.33722007,400.48,1.63,996.0,281.3487514,44.2952525
Kepler-322 c,Kepler-322,2014,Transit,4.337224039,400.48,1.72,,281.3487514,44.2952525
Kepler-322 c,Kepler-322,2014,Transit,,400.48,1.507,,281.3487514,44.2952525
Kepler-322 b,Kepler-322,2014,Transit,1.653893465,400.48,1.05,,281.3487514,44.2952525
Kepler-322 b,Kepler-322,2014,Transit,1.653893465,400.48,0.96,1403.0,281.3487514,44.2952525
Kepler-271 d,Kepler-271,2016,Transit,5.24972541,404.542,0.71,978.0,283.0029316,44.284108
Kepler-1136 b,Kepler-1136,2016,Transit,2.361718,491.406,1.37,883.0,284.1078441,44.2458047
Kepler-1136 b,Kepler-1136,2016,Transit,2.361724329,491.406,1.64,,284.1078441,44.2458047
Kepler-1539 b,Kepler-1539,2016,Transit,133.303247,748.326,,,284.2194566,44.2685146
Kepler-1539 b,Kepler-1539,2016,Transit,133.303247,748.326,2.67,301.0,284.2194566,44.2685146
Kepler-1539 b,Kepler-1539,2016,Transit,133.3036741,748.326,2.71,301.0,284.2194566,44.2685146
Kepler-778 b,Kepler-778,2016,Transit,3.75574267,938.168,1.58,977.0,287.4774867,44.2374702
Kepler-126 b,Kepler-126,2014,Transit,,237.401,1.453,,289.3473634,44.2084445
Kepler-126 d,Kepler-126,2014,Transit,100.2830675,237.401,,,289.3473634,44.2084445
Kepler-1683 b,Kepler-1683,2020,Transit,15.0337,733.143,1.87477762,,298.4501035,44.2840193
Kepler-1915 b,Kepler-1915,2021,Transit,13.8354142,1514.66,3.15,809.0,301.2786852,44.2505116
Kepler-1915 b,Kepler-1915,2021,Transit,13.8353959,1514.66,3.78,809.0,301.2786852,44.2505116
HAT-P-56 b,HAT-P-56,2015,Transit,2.7908327,320.639,16.432394,,100.8480137,27.2521823
HAT-P-56 b,HAT-P-56,2015,Transit,2.790833,320.639,,,100.8480137,27.2521823
Kepler-504 b,Kepler-504,2016,Transit,9.549275422,99.0688,1.82,372.0,284.9219608,45.9723265
Kepler-504 b,Kepler-504,2016,Transit,9.549277089,99.0688,1.57,374.0,284.9219608,45.9723265
HD 48948 d,HD 48948,2024,Radial Velocity,151.92,16.9043,,349.0,102.489811,60.3373133
HD 48948 b,HD 48948,2024,Radial Velocity,7.34013,16.9043,,957.0,102.489811,60.3373133
Kepler-837 b,Kepler-837,2016,Transit,16.56059504,901.907,2.56,,285.2467607,45.95011
Kepler-837 b,Kepler-837,2016,Transit,16.56062,901.907,3.8,755.0,285.2467607,45.95011
HR 2562 b,HR 2562,2016,Imaging,,34.0071,,1255.0,102.5042716,-60.2486775
HD 260655 b,HD 260655,2022,Transit,2.7694936,10.0055,1.27326,602.0,99.2915429,17.5662696
HD 260655 c,HD 260655,2022,Transit,5.7060868,10.0055,1.89602,593.0,99.2915429,17.5662696
Kepler-1570 b,Kepler-1570,2016,Transit,26.548955,918.995,2.57,836.0,299.8617842,45.8274232
HD 48265 b,HD 48265,2008,Radial Velocity,780.3,90.5446,,,100.0073683,-48.5418284
Kepler-838 b,Kepler-838,2016,Transit,15.74957994,1104.04,2.85,774.0,285.4354695,45.975959
Kepler-1216 b,Kepler-1216,2016,Transit,4.37034536,1258.36,1.46,1155.0,287.4052661,45.917979
HD 50554 b,HD 50554,2002,Radial Velocity,1293.0,31.1664,,,103.678273,24.2451409
HD 51608 c,HD 51608,2019,Radial Velocity,95.9446,35.0553,,,103.7137102,-55.2600189
Kepler-1250 b,Kepler-1250,2016,Transit,2.607543834,2126.85,2.19,1444.0,287.7938184,45.9802492
Kepler-1250 b,Kepler-1250,2016,Transit,,2126.85,2.811,,287.7938184,45.9802492
Kepler-916 b,Kepler-916,2016,Transit,32.29635663,830.712,,,290.9833818,45.9733334
Kepler-1797 b,Kepler-1797,2021,Transit,23.35900015,1338.49,,,292.4642406,45.9682799
GJ 2056 b,GJ 2056,2020,Radial Velocity,69.971,28.4434,,,108.0194945,-24.8921008
Kepler-41 b,Kepler-41,2011,Transit,1.855558,1093.08,9.98,1730.0,294.5132465,45.9816453
Kepler-41 b,Kepler-41,2011,Transit,1.85555754,1093.08,10.24,1436.0,294.5132465,45.9816453
Kepler-41 b,Kepler-41,2011,Transit,,1093.08,14.264,,294.5132465,45.9816453
Kepler-1016 c,Kepler-1016,2016,Transit,105.6551369,1402.82,3.5,392.0,294.613689,45.9846265
Kepler-1016 c,Kepler-1016,2016,Transit,105.65485002,1402.82,,,294.613689,45.9846265
Kepler-345 c,Kepler-345,2014,Transit,9.38742889,,1.33,,295.2288521,45.9710432
Kepler-345 b,Kepler-345,2014,Transit,7.41556471,,,,295.2288521,45.9710432
Kepler-345 b,Kepler-345,2014,Transit,7.416,,0.8,,295.2288521,45.9710432
Kepler-345 c,Kepler-345,2014,Transit,9.387406,,,,295.2288521,45.9710432
HD 63454 b,HD 63454,2005,Radial Velocity,2.818049,37.6894,12.31,,114.8406393,-78.2791464
HD 63454 b,HD 63454,2005,Radial Velocity,2.81805,37.6894,,,114.8406393,-78.2791464
Kepler-1108 b,Kepler-1108,2016,Transit,4.51005748,767.701,1.39,972.0,296.0422962,45.98514
Kepler-1108 b,Kepler-1108,2016,Transit,4.51005748,767.701,1.39,972.0,296.0422962,45.98514
Kepler-255 d,Kepler-255,2016,Transit,,1052.53,1.323,,296.0642702,45.9767647
Kepler-255 b,Kepler-255,2014,Transit,5.714606,1052.53,1.55,,296.0642702,45.9767647
Kepler-255 d,Kepler-255,2016,Transit,1.0456064258,1052.53,,,296.0642702,45.9767647
Kepler-255 b,Kepler-255,2014,Transit,5.7146572906,1052.53,,,296.0642702,45.9767647
Kepler-255 b,Kepler-255,2014,Transit,5.71462004,1052.53,1.55,923.0,296.0642702,45.9767647
Kepler-255 c,Kepler-255,2014,Transit,9.946049,1052.53,2.9,729.0,296.0642702,45.9767647
Kepler-255 c,Kepler-255,2014,Transit,9.94603603,1052.53,3.01,768.0,296.0642702,45.9767647
HD 63433 b,HD 63433,2020,Transit,7.1079379,22.4035,2.112,,117.4793699,27.3631342
HD 63433 b,HD 63433,2020,Transit,7.1079384,22.4035,2.16351593,886.44,117.4793699,27.3631342
Kepler-1459 b,Kepler-1459,2016,Transit,62.86862572,455.479,,,282.4229401,46.0139761
Kepler-1459 b,Kepler-1459,2016,Transit,62.8692915029,455.479,,,282.4229401,46.0139761
Kepler-1459 b,Kepler-1459,2016,Transit,62.869463,455.479,,,282.4229401,46.0139761
HD 66428 b,HD 66428,2005,Radial Velocity,2269.81726,53.2817,,,120.8691654,-1.1636019
Kepler-465 b,Kepler-465,2016,Transit,9.94067535,553.077,,,284.5557853,46.0638865
Kepler-465 b,Kepler-465,2016,Transit,9.9406628155,553.077,,,284.5557853,46.0638865
Kepler-958 b,Kepler-958,2016,Transit,9.76785911,449.773,2.54,749.0,287.2566578,46.0667247
Kepler-958 b,Kepler-958,2016,Transit,9.76787254,449.773,,,287.2566578,46.0667247
Kepler-294 c,Kepler-294,2014,Transit,6.62643626,1357.01,2.8,957.0,287.3920392,46.0592578
Kepler-294 b,Kepler-294,2014,Transit,3.70120482,1357.01,1.727,,287.3920392,46.0592578
Kepler-294 b,Kepler-294,2014,Transit,3.70120482,1357.01,1.79,1162.0,287.3920392,46.0592578
Kepler-1548 b,Kepler-1548,2016,Transit,124.82849705,872.279,,,287.4711817,46.0805706
Kepler-1548 b,Kepler-1548,2016,Transit,124.827797,872.279,2.57,350.0,287.4711817,46.0805706
Kepler-1548 b,Kepler-1548,2016,Transit,124.828679,872.279,2.31,342.0,287.4711817,46.0805706
Kepler-1156 b,Kepler-1156,2016,Transit,11.8950274156,691.331,,,288.9240901,46.0575865
Kepler-1156 b,Kepler-1156,2016,Transit,11.89520511,691.331,1.25,812.0,288.9240901,46.0575865
Kepler-1156 b,Kepler-1156,2016,Transit,11.89520436,691.331,1.33,787.0,288.9240901,46.0575865
TOI-6130 b,TOI-6130,2024,Transit,2.3927114,220.882,14.5439,1351.0,339.2050832,16.8271941
HD 148164 c,HD 148164,2018,Radial Velocity,5062.0,77.1971,,,246.4351678,11.9190729
TOI-6255 b,TOI-6255,2024,Transit,0.23818244,20.3167,1.079,,331.5031606,39.2988284
HIP 99770 b,HIP 99770,2023,Imaging,18600.0,40.0765,,,303.6338344,36.8066046
HD 148156 b,HD 148156,2009,Radial Velocity,1027.0,57.1289,,,247.0723035,-46.3175085
TOI-6383 A b,TOI-6383 A,2024,Transit,1.7904917,171.319,11.4109,660.0,60.4246951,60.8913677
HD 148427 b,HD 148427,2009,Radial Velocity,331.5,71.3499,,,247.1171311,-13.3996231
NGTS-33 b,NGTS-33,2024,Transit,2.8279716,437.855,18.5153,1611.0,107.8333348,-35.8505185
L 363-38 b,L 363-38,2023,Radial Velocity,8.781,10.2295,,330.0,10.8555443,-41.2952926
HD 169142 b,HD 169142,2023,Imaging,,113.6,,,276.1240717,-29.7805318
K2-416 b,K2-416,2023,Transit,13.102,120.311,2.66,447.0,349.2211822,-5.2015032
HD 167677 b,HD 167677,2023,Radial Velocity,1804.0,54.3258,,,274.2067844,-11.4067857
HD 167677 b,HD 167677,2023,Radial Velocity,1820.0,54.3258,,,274.2067844,-11.4067857
HIP 54597 b,HIP 54597,2023,Radial Velocity,3250.0,39.7429,,,167.6082179,-29.4143018
TOI-6478 b,TOI-6478,2025,Transit,1462.2115148,38.6057,4.5351,37.0,149.9918059,-16.1597935
Wolf 1061 b,Wolf 1061,2015,Radial Velocity,4.8869,4.30592,,,247.5748276,-12.6676866
HD 149026 b,HD 149026,2005,Radial Velocity,2.8766,75.8643,8.127,,247.6229827,38.3475349
HD 149026 b,HD 149026,2005,Radial Velocity,2.8758916,75.8643,9.090499,,247.6229827,38.3475349
HD 149026 b,HD 149026,2005,Radial Velocity,2.8758831,75.8643,8.33267,1602.0,247.6229827,38.3475349
TOI-6628 b,TOI-6628,2025,Transit,18.184189,320.527,9.90639,589.0,225.8370504,-35.2305793
HIP 113103 c,HIP 113103,2023,Transit,14.2456603,46.2122,3.68209,1021.0,343.5723794,-43.0102291
HD 154391 b,HD 154391,2023,Radial Velocity,5163.0,100.947,,,255.3201345,60.6489226
HS Psc b,HS Psc,2024,Radial Velocity,3.986,37.6604,,,24.347379,26.9528036
2MASS J11011926-7732383 b,2MASS J11011926-7732383,2024,Imaging,,,,2677.0,165.3295388,-77.5440912
